price,year,age,beds,baths,home_size,parcel_size,pool,dist_cbd,dist_lakes,x_coord,y_coord
128193,2004,18,3,2.0,1542,19792,0,12049.95,327.34,501957.3,1553074
86186,2002,12,2,1.0,1032,9083,0,19881.93,397.12,491746.0,1580097
313960,2003,0,4,3.0,2703,11720,1,15898.63,138.21,483283.3,1522958
154037,2004,50,3,2.0,1192,8390,0,4440.07,164.9,547499.4,1538308
164639,2004,12,3,2.0,1696,5234,0,14053.85,766.48,579660.1,1542000
205162,2003,0,4,3.0,2560,6566,0,21541.59,884.24,464421.8,1537367
140967,2004,2,3,2.0,1418,7230,0,11673.28,3879.08,571137.4,1518851
150304,2001,3,3,2.0,1450,7772,0,15355.99,403.53,484587.1,1527234
134400,2003,2,3,2.5,1457,5365,0,19014.49,3997.63,544661.4,1469471
141676,2002,0,3,2.0,1506,6050,0,25069.21,1394.19,616771.8,1538577
314793,2005,47,3,2.0,2612,46649,0,4590.86,107.81,537918.6,1516349
161034,2002,0,4,2.5,2517,5682,1,21099.73,105.3,604078.1,1532056
157338,2002,0,4,2.5,1492,6805,1,21492.91,178.65,605366.8,1532185
325062,2004,1,5,3.0,2844,10002,1,14180.47,5176.25,570780.0,1501534
101788,2000,11,3,2.0,1791,8844,0,12516.96,390.87,504837.8,1559163
262315,2004,0,4,3.0,2334,11963,0,17887.96,898.14,482665.2,1558018
135966,2004,14,3,2.5,1456,5445,0,13604.25,3608.34,578393.0,1521284
119228,2003,8,3,2.0,1166,4792,0,10065.73,2129.34,560261.3,1510005
82532,2001,38,3,2.0,1167,12528,1,10910.89,2603.6,564969.4,1511751
259748,2002,0,3,2.0,2932,7042,0,17152.83,1070.55,570451.7,1487501
208837,2004,0,4,3.5,3363,7128,0,21284.05,47.77,604689.5,1531242
322839,2002,3,5,3.0,3670,12806,1,22939.41,4488.57,511391.8,1459555
94378,2001,0,3,2.0,1427,4567,0,8455.73,760.53,562395.9,1534355
123201,2002,32,4,2.0,1500,10691,1,14627.26,1066.97,582689.6,1534924
135798,2003,14,3,2.0,1684,9131,1,18782.12,4908.43,541219.7,1469787
362865,2003,42,4,5.0,3946,15795,0,2357.14,85.26,536238.6,1523490
216825,2003,0,3,2.0,1972,6363,0,20739.65,308.47,473461.2,1501667
89572,2000,20,2,1.0,1505,7500,0,7103.45,115.49,542770.4,1509176
195780,2004,0,3,2.0,2290,7200,0,25880.27,1786.05,619426.9,1538771
271873,2001,1,4,3.0,3145,9360,0,21846.31,4030.66,511238.9,1463393
351239,2005,25,3,3.5,3300,23399,1,23466.77,399.83,484062.9,1589008
147114,2003,5,3,2.0,1613,5499,0,17174.27,6110.81,534672.9,1474733
459755,2002,14,4,3.0,3390,20445,1,15999.32,148.45,490920.8,1502312
182037,2004,0,3,2.0,1876,6031,0,13494.14,5172.04,572504.8,1507816
97479,2004,16,2,2.5,1174,1620,0,16942.12,4894.74,523607.7,1476640
267259,2003,14,4,3.0,2591,14377,1,13630.41,559.75,498407.6,1505134
179185,2003,4,4,2.5,2442,5603,0,14472.35,3902.8,580145.8,1516847
254936,2004,1,4,3.0,2748,10699,0,22831.23,476.47,487362.7,1589071
134279,2002,9,3,2.0,1817,10801,0,2416.97,138.33,527158.7,1533092
89771,2000,3,3,2.0,1540,5282,0,15176.09,814.01,499339.8,1566037
182044,2004,3,4,2.5,2070,7212,0,9809.71,136.86,536578.9,1498950
137576,2000,10,4,2.0,1912,9321,0,19149.43,2343.7,597482.4,1526068
167671,2003,2,4,2.0,1712,5547,0,16600.28,2375.93,587730.8,1518044
47099,2003,48,2,1.0,1056,25020,0,5645.6,146.51,517194.1,1525441
138532,2002,6,3,2.0,1491,5992,0,17843.99,1893.41,593399.6,1531134
226330,2003,8,4,3.0,2503,8633,0,7193.93,215.53,551446.8,1514319
52219,2000,19,1,1.0,1086,7005,0,8944.21,346.67,505638.8,1528067
48755,2002,47,2,1.0,936,7043,0,6233.38,778.75,514496.6,1533291
122411,2001,7,3,2.0,1497,5262,1,14145.64,600.21,580168.6,1541134
134713,2004,0,2,2.0,1106,4221,0,22620.1,251.76,608611.8,1522822
197327,2000,20,3,2.0,1301,8989,0,5032.01,204.86,543981.7,1544849
175125,2000,0,4,2.5,2375,6221,1,18542.01,1471.56,595607.1,1534282
105635,2002,15,3,2.5,1808,8892,0,11939.61,1742.64,573790.8,1535420
263771,2004,0,3,2.0,2902,5500,0,22688.3,314.3,460695.5,1524188
83552,2002,43,3,2.0,1228,7481,0,8902.05,611.51,510754.4,1547640
121529,2001,21,3,2.0,2046,9625,0,10480.56,310.11,542009.8,1497457
208597,2005,17,3,2.0,2576,8458,0,17416.69,3131.65,513637.4,1478013
99019,2003,28,3,2.0,1000,9373,0,10324.65,247.32,507414.6,1551003
217989,2004,0,3,2.0,2151,6000,0,21311.64,410.09,471829.8,1500728
192049,2004,11,3,2.5,1733,4950,1,16778.86,809.17,589842.4,1528498
82360,2000,29,3,2.0,1289,7504,0,9845.92,966.46,564912.3,1542914
252821,2002,0,4,3.0,2161,8884,1,16715.33,445.68,480338.5,1524814
93698,2001,2,3,2.0,1225,5974,0,20946.06,1356.41,466096.0,1531804
188328,2002,5,4,3.0,2565,5150,0,18932.55,2215.58,596873.4,1527597
109175,2003,16,3,2.0,1218,5039,0,11913.26,1821.52,573734.9,1535050
155991,2003,0,4,2.0,2121,9480,0,24282.85,585.79,486420.8,1594376
107651,2002,10,3,2.0,1134,10126,0,5185.0,366.66,551408.3,1534964
108908,2003,6,3,2.0,1227,5426,0,13149.5,2628.92,541605.3,1488476
207808,2001,3,4,3.0,3311,7702,1,22175.03,209.1,490909.5,1589123
203340,2004,4,4,2.0,2281,6349,0,20266.07,613.66,601332.6,1532561
233757,2005,22,3,2.0,1844,12546,0,5275.07,335.39,544428.4,1516685
95988,2004,46,3,2.0,1258,8722,0,9348.03,141.87,509061.4,1547738
134405,2003,0,3,2.0,1552,6943,0,21087.96,133.56,604035.9,1532289
86733,2002,13,3,1.0,1435,12203,0,6787.05,1655.36,512562.0,1530957
120030,2003,30,3,2.0,1376,8960,0,10444.39,467.93,565360.3,1546695
286630,2004,0,3,2.5,1706,2154,0,4818.81,842.24,538442.0,1546497
56594,2000,50,2,1.0,897,7373,0,2784.54,594.75,531535.6,1522576
175283,2001,11,4,3.0,2212,9325,1,15717.78,661.45,581818.9,1552397
170428,2002,0,4,2.0,1917,6599,0,9846.33,115.94,537288.1,1498876
169461,2003,4,4,2.5,2149,11694,0,13632.89,462.52,490842.3,1539247
104973,2003,48,3,2.0,1249,11876,0,6384.99,1123.82,555454.5,1527354
130803,2003,12,3,2.0,1354,6301,0,16452.32,4610.87,527524.0,1477602
119774,2002,6,3,2.5,1696,4620,0,20003.5,5711.67,536598.1,1465471
142024,2004,0,3,2.0,1297,3375,0,23760.44,810.49,612312.5,1522241
135228,2002,0,4,2.0,1874,9012,0,15925.22,2859.05,585239.6,1517269
188078,2004,0,4,2.5,2234,7239,0,17872.32,1853.45,593488.8,1531755
38952,2001,15,1,1.0,639,2022,0,21937.52,498.97,462860.2,1532868
139409,2005,47,2,1.0,894,6905,0,4922.1,687.91,536937.1,1547115
251380,2002,2,3,2.5,2686,19439,1,19617.2,1234.32,471109.3,1540262
154729,2003,15,3,2.0,1425,12652,1,15902.39,46.64,504825.7,1573797
65938,2003,44,3,1.0,1119,11974,0,12478.28,462.44,507640.4,1561717
218468,2001,16,3,2.0,1842,11044,0,10703.7,416.33,548582.9,1563423
164094,2001,9,3,2.0,1968,6818,0,9140.31,834.14,560914.5,1516271
132213,2005,18,3,2.0,1352,13196,0,12133.96,167.79,501432.3,1552778
501513,2004,0,4,4.0,4649,22009,0,20587.57,337.68,471444.4,1507713
213099,2005,4,4,2.0,1848,7658,0,15790.31,3265.83,584462.4,1516168
102908,2001,18,3,2.0,1345,7476,0,9877.81,1213.26,562249.4,1548398
115448,2000,0,4,2.0,1929,5066,0,8588.91,547.54,514294.3,1550404
94050,2000,12,3,2.0,1350,5604,0,18889.07,5965.02,536959.1,1469141
506386,2003,0,4,3.5,3616,16309,1,17439.14,413.94,493132.0,1491899
257870,2001,0,4,2.0,2326,11468,1,13782.45,4854.85,569656.8,1502230
138346,2002,11,3,2.0,1591,5662,0,18213.25,1480.91,594415.3,1526259
120896,2004,19,3,2.0,1381,15976,0,8063.61,266.07,525665.3,1555922
289248,2004,0,3,2.0,2909,8360,1,21397.94,1672.17,604870.9,1525901
121833,2004,19,3,2.5,1572,8450,0,12202.8,246.45,506833.1,1559729
89956,2002,15,3,2.5,1380,7261,0,9200.68,483.1,504665.4,1530001
168196,2000,1,3,2.0,1740,8002,1,14840.62,572.18,491430.4,1553193
320384,2004,9,4,2.5,2609,13003,1,16818.17,511.16,584883.8,1554377
118126,2004,32,3,1.5,1185,19347,0,16807.25,719.46,501684.3,1575184
486402,2002,0,5,5.0,3777,12711,1,13506.31,345.23,494930.5,1511800
131955,2000,0,4,2.0,1967,7545,0,14500.4,1792.4,582401.9,1529581
126696,2002,0,3,2.0,1836,6432,0,16706.54,5716.31,541919.6,1476727
684225,2002,5,5,4.5,4115,18434,1,16933.08,81.29,495318.0,1492024
214010,2005,18,3,2.0,2342,12847,1,19519.53,736.21,502578.9,1586446
137089,2002,8,4,2.0,1861,8152,0,10112.56,2347.36,565942.9,1519525
97436,2001,34,3,1.5,1184,10116,0,8483.65,881.73,562679.4,1531091
140930,2004,16,2,2.0,1064,6466,0,17558.24,3236.16,514020.6,1477363
816450,2005,23,4,3.5,3669,11439,0,2385.34,28.05,538421.6,1524138
253783,2002,0,4,3.0,3362,7587,0,13583.8,4946.1,569789.7,1503425
135709,2003,52,2,1.0,1372,8610,0,7649.93,265.82,550047.7,1551072
225907,2001,0,4,3.0,2476,9003,1,16640.28,457.93,480256.1,1529218
56631,2004,46,3,1.0,840,6409,0,12227.35,3074.03,512708.8,1497620
130303,2002,24,3,2.0,1606,11992,0,11403.17,288.13,568252.4,1547949
93158,2002,7,3,2.0,1149,3236,0,20951.54,5034.49,538359.9,1462426
55567,2000,25,2,1.0,768,35211,0,28969.61,803.99,466021.3,1596703
82988,2003,4,2,1.0,880,7338,0,14863.07,848.7,501337.1,1566556
272574,2004,0,4,3.0,2618,10246,1,20731.54,3068.35,510102.1,1467713
157272,2000,0,4,3.0,2412,5499,0,20762.54,2107.05,602512.1,1523142
110587,2004,19,3,2.0,1140,8809,0,9093.14,582.07,509041.4,1546106
176231,2004,0,3,2.0,1851,6036,0,23927.82,993.69,612925.6,1522789
209782,2005,8,3,2.0,1779,11314,0,15677.24,367.17,508677.3,1575403
155663,2004,34,2,1.0,1173,6896,0,2657.28,396.54,542248.5,1526502
128541,2001,0,3,2.0,1834,10570,0,22689.55,450.46,460658.7,1537644
85140,2002,34,3,1.0,1314,7585,0,9945.73,1428.93,531304.9,1498648
136569,2003,18,3,2.0,983,7999,0,3428.79,651.3,531951.2,1541975
147986,2005,45,2,1.0,1016,8928,0,3659.95,515.01,543698.9,1539206
135025,2003,0,3,2.0,1718,9803,0,6749.54,467.84,535979.0,1508975
154150,2003,2,4,2.0,1789,9017,0,21212.77,5928.38,535363.0,1461480
89298,2001,0,3,2.0,1273,4502,0,12409.23,4273.44,566830.1,1505897
188898,2001,0,5,2.5,3064,9697,1,20368.68,433.28,601685.4,1531162
154736,2001,0,4,2.0,2032,10764,0,21043.32,6223.13,534419.8,1462036
132052,2001,31,3,2.0,1330,9732,1,5187.51,494.23,550219.9,1523797
183574,2000,0,4,2.0,2096,6339,1,20184.86,692.0,601065.3,1532595
81772,2002,47,3,1.0,1239,10733,0,2995.81,539.34,525175.6,1532925
197610,2002,0,3,2.0,2323,8888,1,16646.6,518.39,480208.5,1530321
148008,2003,13,3,2.5,1590,10681,1,16988.54,5174.25,527860.0,1475781
120843,2002,0,3,2.5,1340,4402,0,23803.02,103.4,457647.4,1518971
309627,2003,0,4,4.0,3402,11187,1,22467.93,196.85,465558.3,1505840
199197,2004,0,4,3.0,2115,7260,0,13946.64,4988.25,570133.1,1501956
110633,2002,2,3,2.0,1202,6412,0,6404.32,567.72,528834.2,1551241
154484,2003,30,3,2.0,1456,10450,0,4298.13,630.03,545187.8,1521514
114587,2003,30,5,2.5,2233,10550,0,10729.96,682.93,500079.6,1536761
89253,2000,30,3,1.5,1236,8580,1,7752.05,137.77,533220.1,1505707
162092,2001,12,4,2.0,2497,14379,0,9461.88,894.5,503787.8,1531650
109455,2003,22,3,1.5,1320,6492,0,9580.66,2177.18,564734.2,1521361
134315,2002,13,3,2.0,1873,8361,0,15563.72,3332.02,513723.5,1484586
659470,2000,10,5,4.5,4577,30840,1,17493.39,155.24,491852.9,1493037
157631,2004,13,4,2.0,1918,5251,0,18331.02,5440.83,520893.1,1472574
98935,2005,47,2,1.0,834,6647,0,6498.58,912.38,529944.1,1551857
133960,2000,0,3,2.0,1666,8024,0,20966.69,6134.97,534725.7,1462286
218444,2004,2,3,2.0,2222,7555,1,29443.59,3142.3,630330.1,1516306
77033,2001,17,3,1.0,900,6621,0,5854.09,1111.64,518379.7,1521182
164306,2004,15,4,3.0,2122,11390,0,13484.28,595.56,503888.1,1562725
224763,2005,13,4,2.0,1943,8973,0,17712.26,969.04,592747.8,1526052
151026,2001,0,3,2.0,1975,8274,0,18989.54,722.55,472541.6,1529230
100788,2001,51,3,1.0,1130,6368,0,2834.61,514.35,535345.4,1540387
236037,2002,0,4,3.0,2322,9508,1,13954.42,5202.97,570757.8,1502688
195689,2004,6,3,2.5,1955,5251,0,13473.26,3843.04,577810.9,1520682
362102,2005,3,4,3.0,2774,12421,1,20835.51,7756.48,529439.4,1462930
173064,2003,5,3,2.0,2033,7499,1,22658.95,299.62,488989.4,1589649
176071,2003,0,4,2.0,1973,5500,0,16671.81,3023.06,587411.3,1515941
196560,2000,30,3,2.0,1547,14353,0,2389.64,313.99,541940.6,1527775
253834,2003,13,4,3.0,2303,11788,1,11199.51,367.16,498579.2,1525061
393413,2001,22,4,2.5,2858,13400,0,16412.39,239.97,484224.8,1512662
175808,2004,6,3,2.0,1749,6364,0,21584.61,5114.15,538032.2,1460330
80959,2005,40,3,1.0,1211,8620,0,7779.79,1518.06,509678.3,1535457
182834,2004,0,3,2.0,1875,6500,0,23104.05,485.44,469201.1,1493128
111986,2001,9,3,2.0,1536,5202,0,16815.9,577.07,499383.8,1573393
208021,2002,0,4,2.5,2548,8804,0,21021.96,3219.11,509829.0,1466796
115394,2002,5,3,2.0,1233,6454,0,13617.28,620.89,490146.9,1531501
124777,2004,12,3,2.0,1623,8032,0,21779.87,4258.9,540863.8,1459872
153998,2003,0,4,2.0,2031,5562,0,19959.32,7528.91,530561.6,1465732
158480,2003,16,4,2.0,1941,8001,0,12493.81,4168.9,570048.9,1510088
778261,2000,5,3,4.5,3892,24329,0,18991.27,655.7,576415.6,1484665
184644,2002,0,4,2.0,1920,7209,1,20205.98,7919.28,529144.6,1465027
146035,2004,17,4,2.0,1647,6498,0,15192.54,429.42,578639.6,1554918
175867,2003,0,4,2.0,2176,7395,0,13263.47,4962.02,571140.2,1507090
152727,2000,6,3,2.0,2293,8249,0,16998.51,5793.25,533498.1,1475325
84770,2001,31,2,1.0,924,6021,0,3161.18,861.7,528010.6,1538911
167597,2000,5,3,2.0,2365,47955,1,28673.75,3734.69,627614.7,1515346
178592,2002,10,4,2.5,2188,11493,0,15014.17,2316.92,583141.9,1521367
253019,2005,10,3,2.0,1740,5946,0,16497.73,3196.84,513197.3,1481465
70157,2005,15,3,2.0,1183,11515,0,14563.88,2604.92,581736.6,1521877
176814,2003,0,4,2.0,2278,9318,0,21457.13,5786.23,535820.3,1460683
112503,2004,4,3,2.0,1032,4181,0,8574.6,822.86,562851.1,1533771
253966,2001,0,5,3.0,2900,10516,0,21075.85,1079.97,603922.5,1527692
150722,2002,5,4,2.0,1898,5459,0,16308.71,4896.65,531507.4,1477677
109512,2002,21,3,2.0,1169,5175,0,16535.06,4471.42,520639.5,1478720
105823,2002,44,3,2.0,1842,15558,0,10003.09,428.76,523600.0,1561944
638273,2005,15,5,3.5,3661,6526,1,1296.29,164.84,539043.6,1530466
134578,2001,0,3,2.0,1760,6751,0,13992.1,2431.85,580676.1,1528359
59537,2000,54,4,2.0,1849,11203,0,5041.54,337.31,528274.1,1515908
150531,2000,11,4,2.5,2121,9864,1,12378.88,214.77,494519.2,1536105
1464975,2004,0,5,5.5,6328,18983,1,17818.27,337.72,484278.8,1501709
177957,2001,0,4,2.0,2028,7150,0,16050.37,125.48,587483.6,1532856
494725,2001,0,5,4.5,4022,11057,1,17534.11,111.5,494834.9,1489728
68445,2001,42,3,1.0,1105,7499,0,5232.82,762.81,551636.6,1527535
100536,2001,0,3,2.0,1307,5378,0,10033.14,591.18,504947.7,1544916
364029,2002,0,5,3.0,3398,7200,1,23403.91,843.5,458524.1,1522363
65929,2001,31,2,2.0,919,6670,0,7062.93,385.98,512975.7,1538807
182357,2002,0,4,2.0,2170,6035,0,21002.87,3136.02,509594.2,1466955
234552,2003,48,2,2.5,2493,19940,0,10516.68,110.44,535036.0,1565612
177433,2003,17,3,2.0,1655,10437,0,3677.31,250.94,545340.4,1525155
456785,2002,7,6,4.0,4540,27407,1,13475.62,609.1,496327.1,1509349
174830,2003,0,4,2.0,1960,8408,1,13115.28,655.75,498714.4,1554517
182109,2001,0,3,2.0,2236,10290,0,13676.92,205.76,489959.3,1530151
127167,2003,22,3,2.0,1494,14426,0,20016.72,254.31,470429.0,1544013
169893,2004,16,3,2.5,1676,5000,0,5053.31,422.61,547657.8,1520578
120931,2002,0,3,2.0,1244,5000,0,16100.9,794.46,586105.9,1543894
87760,2000,18,2,2.0,1312,6080,0,15842.76,3416.11,513917.9,1483496
124804,2003,0,3,2.0,1541,4401,0,23423.61,437.16,458862.3,1519508
177218,2002,3,4,2.5,2254,8775,0,18867.95,1132.84,596624.6,1535192
264509,2002,44,3,2.0,2020,10797,1,10232.7,526.98,545120.0,1563068
109234,2001,10,3,2.0,1268,12438,0,14206.6,303.89,493851.8,1553328
100221,2000,10,3,2.0,1532,6205,0,18924.19,4385.81,543117.1,1469546
31996,2004,58,2,1.0,620,4084,0,8405.97,240.46,532417.5,1558578
139562,2004,22,2,2.0,1070,6334,0,15868.84,3175.52,513152.4,1483746
262046,2002,13,4,4.5,2797,12572,1,12752.25,421.41,497823.6,1511561
137737,2004,19,4,2.0,1379,7488,0,18384.63,5264.07,540649.4,1471041
114717,2002,7,3,2.5,1380,6461,0,9398.11,681.04,504004.4,1530083
147890,2003,3,3,2.0,1669,10226,0,14133.47,280.03,493096.5,1551331
163689,2004,0,3,2.0,1768,14663,0,21771.96,608.53,463608.8,1536781
188627,2004,0,4,2.0,2834,6058,0,22618.33,817.67,461688.0,1518407
101515,2000,12,3,2.0,1612,10899,0,13930.33,191.54,579867.4,1538997
118854,2004,11,3,2.0,1044,9286,0,7988.96,219.24,560996.6,1532858
121105,2003,3,3,2.0,1172,6798,0,16820.13,589.84,497394.8,1571662
220393,2004,0,5,2.5,2855,6547,0,19977.75,265.28,469371.5,1527349
280374,2003,0,5,4.0,3210,11136,0,21254.87,317.83,466613.5,1516546
233188,2000,25,3,3.0,1930,5639,0,1023.46,198.63,537975.6,1529903
58706,2002,47,3,1.0,932,9417,0,8356.25,263.14,507594.9,1527932
94730,2000,0,3,2.0,1361,7881,0,19475.22,1136.65,470923.5,1531802
520980,2001,10,4,3.0,3052,10124,0,7707.27,192.75,541447.9,1555513
382489,2002,0,4,4.0,3561,19593,1,25469.93,970.34,487219.9,1599802
163742,2004,22,3,2.0,1414,6725,0,15724.68,3474.66,514146.2,1483819
381105,2001,2,4,4.0,3351,13050,1,12566.08,72.55,496558.2,1515748
218125,2003,0,4,3.0,2802,6814,0,22403.5,383.87,466011.2,1505226
125548,2002,0,3,2.5,1353,3002,0,23088.5,764.13,609770.9,1519840
199845,2002,0,4,3.0,2558,11094,0,24914.7,798.65,616074.2,1540402
169840,2004,0,3,2.5,1757,1920,0,19903.34,3896.11,543134.2,1466310
153571,2002,5,3,2.0,1559,5497,0,4311.6,663.84,545493.3,1521794
146301,2000,5,4,2.5,2152,6011,1,17603.26,1642.7,592605.6,1531368
271089,2003,0,3,2.0,2965,7499,1,15708.93,2361.92,585022.9,1519293
234230,2004,0,4,3.0,2738,8459,0,23150.85,383.68,610444.4,1523588
191325,2004,10,4,2.5,2004,6666,0,20804.22,5294.2,517413.8,1465079
151188,2001,21,1,1.0,800,5565,0,920.77,285.36,537074.5,1533128
85591,2000,15,3,2.0,1327,11177,0,11650.21,636.09,504450.0,1554306
129571,2003,0,3,2.0,1292,6977,0,23909.54,354.75,478602.4,1585836
220099,2001,0,4,3.0,2621,10594,1,16637.22,1763.72,588294.5,1519977
112125,2003,0,2,2.5,1264,1700,0,17685.85,1616.3,592707.3,1535580
146176,2004,31,3,2.0,1529,7523,0,6834.27,322.77,551539.0,1516127
167577,2003,0,3,2.0,1534,6000,0,15249.8,1558.48,584798.9,1528154
263251,2002,0,5,3.0,3151,10390,0,11860.32,4583.45,572772.8,1522381
144675,2004,24,4,2.0,1581,17703,0,11573.83,908.97,546531.9,1494958
223804,2002,0,4,2.0,1963,6405,1,10834.91,225.46,504062.0,1513281
82821,2001,13,3,1.5,1036,8354,0,21255.98,511.99,492738.7,1586725
158480,2003,0,3,2.0,1825,7126,0,21787.15,749.38,582817.6,1478082
76982,2003,15,3,1.0,888,8060,0,9380.61,619.4,517786.3,1556732
33421,2003,37,2,1.0,1082,22445,0,37850.83,1994.84,658999.9,1527199
159985,2002,0,4,2.0,2068,6598,0,21242.98,6209.88,534436.3,1461380
62847,2001,12,3,1.0,1223,8961,0,16141.77,320.82,483956.2,1545853
183789,2003,43,2,1.0,1068,7558,0,1513.98,264.24,537945.3,1534974
122457,2003,16,3,1.5,1558,9996,0,30203.5,2107.22,633250.8,1519237
66013,2003,41,3,2.0,1264,10496,0,8680.16,1650.03,508618.1,1542240
159191,2004,15,3,2.5,1460,5544,0,17012.27,5044.96,525548.6,1476042
160655,2000,0,4,2.5,2184,7248,0,20971.19,6034.06,535056.6,1462271
75519,2002,38,3,1.0,875,8560,0,19116.38,1254.47,595706.9,1546295
47651,2003,34,3,1.5,1173,9716,0,5210.45,225.67,517754.9,1530292
221807,2003,44,3,2.0,1511,10935,0,7456.57,498.98,550731.1,1549705
138832,2002,0,4,2.5,2248,7446,0,15883.02,2907.6,585070.4,1517176
139103,2004,12,3,2.0,1426,8008,0,15309.7,308.58,507261.9,1573095
242935,2003,1,4,2.5,2755,10037,1,20660.99,7904.26,529009.1,1463540
91912,2001,10,3,2.0,1128,7700,0,9627.19,820.98,512134.0,1553073
139492,2003,4,3,2.0,1409,5657,0,14535.34,1566.66,582537.8,1530564
302608,2000,0,4,3.5,3860,13352,1,21386.0,3967.63,511424.7,1464929
207628,2000,6,4,3.0,2249,11050,1,12624.71,253.32,493899.4,1524701
409314,2002,12,4,3.5,3632,21754,1,13325.84,624.53,496624.9,1509823
114587,2003,22,2,2.0,1312,6960,0,15645.59,3847.02,515351.3,1483590
124119,2005,5,3,2.0,1246,3240,0,20550.38,5772.22,536066.1,1463663
263904,2002,8,4,3.0,2617,12876,1,8615.5,478.75,548725.6,1506476
228525,2001,0,4,3.0,2457,15079,1,18132.52,108.01,475785.8,1523717
162073,2004,3,4,2.5,1692,5688,0,20091.48,3266.36,545257.3,1465987
59474,2000,47,2,1.0,777,6944,0,13001.7,2534.19,539468.8,1488679
116834,2001,12,4,2.0,1596,9371,0,17979.19,5187.42,520211.5,1473932
117183,2000,10,3,2.0,1701,6167,0,18654.03,6316.95,523520.6,1470931
161560,2002,0,4,2.0,2160,5640,0,12603.98,4334.33,568827.3,1507528
160242,2004,1,3,2.5,1532,5500,0,21510.57,501.21,605397.4,1533343
136586,2003,4,3,2.0,1450,6721,0,15602.16,3547.02,524062.4,1481038
107403,2001,0,3,2.0,1408,5916,0,19400.09,1673.24,471280.5,1534911
70110,2000,30,3,2.0,1637,11420,0,6074.97,1018.18,516809.3,1522581
177590,2002,0,5,3.0,2676,6500,0,24968.97,1611.53,616513.4,1537744
154722,2004,0,3,2.5,1849,4168,0,23286.04,2368.49,609448.4,1514556
176069,2004,0,4,2.0,2494,7001,0,21558.7,189.77,605590.9,1531237
177376,2004,0,4,3.0,2208,8248,0,21210.74,159.51,604448.9,1530934
184504,2002,23,4,2.0,1951,11402,1,14815.32,550.82,495041.1,1503159
314369,2000,3,5,3.0,2767,9783,0,17324.38,252.65,495027.3,1490501
260330,2001,3,3,2.5,1820,2970,0,5342.8,251.52,539878.4,1547892
86846,2004,5,3,2.0,1075,4026,0,9798.29,318.24,518809.8,1558977
425267,2000,0,3,2.5,2887,11697,1,18495.44,684.85,482222.0,1500826
209237,2003,10,3,2.0,2081,7701,0,18854.06,2133.24,596542.9,1526492
81156,2001,29,3,2.0,1378,10163,0,8673.64,1906.08,506800.3,1536029
117747,2003,27,3,2.0,1456,7000,0,11439.31,3165.3,568222.9,1513927
244348,2002,0,3,3.0,2837,20499,0,26926.07,2326.79,487778.0,1605896
225813,2001,20,4,2.0,2144,14997,1,28041.9,114.72,600115.0,1466224
130440,2002,0,3,2.0,1422,6274,0,16020.49,280.39,586463.6,1541054
149621,2002,0,3,2.0,1987,7645,0,21494.64,468.66,602546.9,1550892
333672,2004,3,4,3.5,3240,11559,1,25434.64,262.68,451363.7,1531762
178908,2004,4,3,2.0,2001,436946,0,32235.81,1037.42,640630.2,1529661
521299,2004,0,4,4.5,3931,18457,0,18179.04,503.65,481532.3,1504296
150631,2000,4,3,2.0,1622,6458,0,9643.54,392.01,525525.6,1561347
75809,2002,22,2,1.0,658,7264,0,4957.46,380.79,528816.5,1546213
184654,2000,0,4,3.0,2777,5252,1,19887.31,8111.46,528443.4,1466142
116924,2001,15,3,2.0,1513,12142,0,11260.1,387.44,498166.2,1526518
230867,2000,14,4,2.0,2274,12898,1,13204.06,807.24,501946.0,1502881
142170,2001,0,3,2.0,1925,7715,0,14265.79,2160.85,581593.5,1528678
105129,2004,31,3,2.0,1620,7541,0,10013.26,1514.38,519355.9,1502109
173537,2003,0,4,3.0,2866,11912,0,13362.87,629.31,498350.1,1555426
140846,2003,0,3,2.0,1857,5250,0,21250.0,1113.1,604111.8,1539147
133722,2002,7,3,2.0,1579,7958,0,21057.31,377.27,600533.6,1552544
70395,2001,41,3,1.5,880,15608,0,9971.11,184.29,508899.6,1551052
349375,2000,4,5,4.5,3655,15714,1,21552.31,5973.9,518133.6,1462364
218538,2003,6,4,3.0,2971,14138,0,18759.55,1804.04,596374.8,1533004
95052,2005,40,3,1.0,1135,8513,0,7333.43,731.45,511823.7,1538146
137803,2004,1,3,2.0,1230,6464,0,17577.37,1552.02,592517.9,1531968
67655,2000,11,2,1.5,974,1800,0,15611.02,3535.54,522996.3,1481250
212068,2004,0,4,2.5,2868,9545,1,12719.27,662.35,498909.3,1552354
368842,2000,9,4,4.0,3386,23053,1,17971.93,464.46,493047.6,1489472
108233,2003,0,3,2.0,1132,7475,0,20358.45,149.95,489993.9,1580630
112761,2004,33,3,1.0,950,9113,0,7794.2,1594.39,559297.9,1523616
190037,2002,0,4,2.0,1917,7124,1,9995.52,292.9,536650.3,1498343
145610,2000,10,3,2.0,1926,9902,1,11414.52,272.37,507295.5,1556492
311511,2000,0,5,3.0,4202,10567,1,21221.37,3859.22,511507.3,1465473
132959,2005,11,3,2.0,1044,4273,0,9964.14,2029.74,559857.9,1510042
84307,2003,35,6,2.0,2091,6706,0,5847.37,1000.29,517637.3,1522584
